4.533021e+00,4.739537e+00,4.519378e+00,4.728818e+00,4.764668e+00,4.597661e+00,4.591465e+00,4.485974e+00,4.696663e+00,4.433946e+00,4.618981e+00,4.693238e+00,4.425718e+00,5.011348e+00,4.739213e+00,4.775881e+00,4.630880e+00,4.772551e+00,4.733704e+00,4.757596e+00,4.788738e+00,4.981636e+00,4.524090e+00,4.484930e+00,4.760839e+00,4.490005e+00,4.839052e+00,4.741182e+00,4.944809e+00,4.687270e+00,4.640637e+00,4.579788e+00,4.567261e+00,4.840076e+00,4.713149e+00,4.796248e+00,4.719953e+00,4.911015e+00,4.603256e+00,4.612016e+00,4.279695e+00,4.645155e+00,4.657119e+00,4.745743e+00,4.593211e+00,4.610112e+00,4.776035e+00,4.525943e+00,4.750489e+00,4.327467e+00,4.669791e+00,4.513200e+00,4.802864e+00,4.458902e+00,4.400779e+00,4.348023e+00,4.768126e+00,4.801330e+00,4.752600e+00,4.454126e+00,4.651247e+00,4.756135e+00,4.782927e+00,4.791153e+00,4.779999e+00,4.680557e+00,4.718008e+00,4.705199e+00,4.915555e+00,4.751265e+00,4.773879e+00,4.654087e+00,4.402736e+00,4.854738e+00,4.759964e+00,4.510280e+00,4.554636e+00,4.901605e+00,4.767570e+00,4.837342e+00,4.597534e+00,4.657482e+00,4.470725e+00,4.373604e+00,4.822672e+00,4.785636e+00,4.667000e+00,4.589800e+00,4.628753e+00,4.526340e+00,4.669469e+00,4.593304e+00,4.694481e+00,4.720542e+00,4.714224e+00,4.639382e+00,4.538308e+00,4.480104e+00,4.542566e+00,4.612341e+00,4.676443e+00,4.691430e+00,4.874443e+00,4.782990e+00,4.551051e+00,4.822669e+00,4.720729e+00,4.810954e+00,4.773579e+00,4.842275e+00,4.854948e+00,4.949121e+00,4.930503e+00,4.562784e+00
4.923421e+00,5.002054e+00,4.827442e+00,4.866469e+00,4.726639e+00,4.997143e+00,4.979177e+00,4.622818e+00,4.793094e+00,4.930630e+00,5.027036e+00,5.103463e+00,4.705039e+00,4.981568e+00,4.832217e+00,5.021849e+00,4.549326e+00,5.000434e+00,4.905894e+00,4.530328e+00,4.993642e+00,4.684212e+00,4.867408e+00,4.775738e+00,4.901380e+00,4.831633e+00,4.844652e+00,4.458156e+00,4.844979e+00,4.920637e+00,4.913449e+00,4.752325e+00,5.000059e+00,4.722612e+00,5.126086e+00,4.621267e+00,4.994602e+00,4.902095e+00,5.043886e+00,5.057387e+00,4.878393e+00,4.672651e+00,4.786499e+00,4.790548e+00,4.725067e+00,4.930465e+00,5.025367e+00,4.797457e+00,4.921089e+00,5.056743e+00,4.754426e+00,5.067006e+00,4.726387e+00,4.901131e+00,4.837366e+00,4.854452e+00,5.286010e+00,4.893525e+00,5.012759e+00,5.086312e+00,5.019343e+00,5.076091e+00,5.136985e+00,4.691655e+00,4.559729e+00,5.130548e+00,4.867285e+00,4.968252e+00,4.377579e+00,4.916150e+00,4.904490e+00,4.869461e+00,4.868513e+00,4.650459e+00,5.014282e+00,4.899510e+00,4.752434e+00,4.876348e+00,5.064789e+00,4.710651e+00,4.935281e+00,5.045129e+00,4.688306e+00,4.650843e+00,5.163595e+00,4.928991e+00,4.748421e+00,5.011841e+00,4.868645e+00,4.802690e+00,4.877716e+00,5.046343e+00,4.947922e+00,4.953899e+00,4.914536e+00,4.850409e+00,4.873378e+00,4.860581e+00,4.870994e+00,4.785156e+00,4.842338e+00,4.917911e+00,5.126229e+00,4.618138e+00,4.769533e+00,4.523333e+00,4.964705e+00,4.895374e+00,4.814100e+00,4.993990e+00,4.939352e+00,4.804920e+00,4.923593e+00,4.620062e+00
5.097532e+00,4.898385e+00,4.729680e+00,5.035807e+00,5.036586e+00,4.405095e+00,4.965501e+00,4.633026e+00,5.048276e+00,4.869973e+00,4.839003e+00,4.564855e+00,4.929876e+00,4.883279e+00,4.948687e+00,4.906153e+00,4.833145e+00,4.857144e+00,5.015607e+00,5.034653e+00,4.787147e+00,4.788963e+00,4.616265e+00,4.736816e+00,4.506778e+00,4.675264e+00,4.573269e+00,4.927784e+00,4.997474e+00,4.681325e+00,4.847613e+00,4.980347e+00,4.863113e+00,4.275086e+00,4.760186e+00,4.671554e+00,4.829648e+00,4.921223e+00,4.772806e+00,4.667061e+00,4.299591e+00,4.517332e+00,4.711407e+00,4.968565e+00,4.917550e+00,4.743789e+00,4.991118e+00,4.737702e+00,4.792698e+00,4.788496e+00,4.959128e+00,4.718268e+00,4.891021e+00,4.919592e+00,4.927765e+00,4.827602e+00,5.199283e+00,4.820225e+00,4.830297e+00,4.844316e+00,4.725352e+00,5.060107e+00,4.897934e+00,4.449695e+00,4.306087e+00,4.448994e+00,4.914893e+00,4.940931e+00,5.015883e+00,4.755173e+00,5.063579e+00,4.803084e+00,4.764505e+00,4.745227e+00,4.603406e+00,4.662366e+00,4.860912e+00,4.794037e+00,4.889135e+00,4.757383e+00,4.614957e+00,4.607244e+00,4.637194e+00,4.726602e+00,4.733380e+00,4.809571e+00,4.854225e+00,4.618823e+00,4.746245e+00,4.912183e+00,4.759856e+00,4.716398e+00,4.646309e+00,4.683587e+00,4.611999e+00,4.797078e+00,4.710016e+00,4.669763e+00,4.651580e+00,4.888181e+00,4.810563e+00,4.721737e+00,4.797208e+00,4.890429e+00,4.640800e+00,4.852831e+00,4.801075e+00,4.564686e+00,4.626756e+00,4.900097e+00,4.596874e+00,4.890248e+00,4.714215e+00,4.815691e+00
4.824711e+00,4.575662e+00,4.845901e+00,4.784709e+00,4.489659e+00,4.668337e+00,4.657373e+00,4.821938e+00,4.609278e+00,4.672713e+00,4.763825e+00,4.541890e+00,4.780822e+00,4.635316e+00,4.806835e+00,4.830112e+00,4.777244e+00,4.488723e+00,4.752601e+00,4.840089e+00,4.675060e+00,4.588751e+00,4.740154e+00,4.754836e+00,4.713786e+00,4.811858e+00,4.740548e+00,4.943605e+00,4.769637e+00,4.855289e+00,4.845694e+00,4.748080e+00,4.334125e+00,4.838868e+00,4.758128e+00,4.682520e+00,4.747854e+00,4.860073e+00,4.761736e+00,4.843503e+00,4.504464e+00,4.878566e+00,4.807358e+00,4.890836e+00,4.484970e+00,4.921670e+00,4.586340e+00,4.664128e+00,5.105795e+00,4.444843e+00,5.107846e+00,4.806728e+00,4.795175e+00,4.940218e+00,4.572112e+00,4.733617e+00,4.758597e+00,4.556547e+00,4.842980e+00,4.517503e+00,4.924696e+00,4.578957e+00,4.795891e+00,4.746168e+00,4.721032e+00,4.864007e+00,4.718051e+00,5.044332e+00,5.002871e+00,5.113971e+00,4.649946e+00,4.805041e+00,4.363153e+00,4.647534e+00,4.797328e+00,4.921886e+00,4.843683e+00,4.722842e+00,4.627343e+00,5.139379e+00,4.930512e+00,4.784913e+00,4.866469e+00,4.982147e+00,5.013435e+00,4.738324e+00,4.850410e+00,4.717612e+00,4.569860e+00,4.837064e+00,4.864721e+00,4.885550e+00,4.793296e+00,4.788206e+00,4.795436e+00,4.748989e+00,4.745730e+00,4.499332e+00,4.500729e+00,4.879092e+00,4.688084e+00,4.739463e+00,4.625451e+00,4.890276e+00,4.672492e+00,4.812693e+00,4.915800e+00,4.413183e+00,4.600862e+00,4.630622e+00,4.915824e+00,4.313447e+00,4.725252e+00,4.470329e+00
4.726766e+00,4.637244e+00,4.660383e+00,4.822714e+00,4.744699e+00,4.314576e+00,4.761214e+00,4.772035e+00,4.603100e+00,4.840635e+00,4.641705e+00,4.817935e+00,4.337328e+00,4.686837e+00,4.872479e+00,4.845452e+00,4.566366e+00,4.766810e+00,4.760206e+00,4.858597e+00,4.802378e+00,4.748651e+00,4.670029e+00,4.829194e+00,4.617229e+00,4.508472e+00,4.830193e+00,4.797896e+00,4.582414e+00,4.694806e+00,4.610365e+00,4.855512e+00,4.955821e+00,4.585696e+00,4.663709e+00,4.617378e+00,4.784421e+00,4.711656e+00,4.695282e+00,4.612980e+00,4.604750e+00,4.693724e+00,4.782242e+00,4.695764e+00,4.726950e+00,4.565880e+00,4.705584e+00,4.836752e+00,4.835849e+00,4.672822e+00,4.567534e+00,4.825321e+00,4.943571e+00,4.788078e+00,4.738664e+00,4.493874e+00,4.575535e+00,4.702207e+00,4.729332e+00,2.537289e+00,4.536106e+00,4.708047e+00,4.734660e+00,4.456497e+00,4.782470e+00,4.606581e+00,5.111320e+00,5.054206e+00,4.926122e+00,4.849860e+00,4.573761e+00,3.907228e+00,4.892489e+00,3.470963e+00,4.555689e+00,4.824831e+00,4.547513e+00,4.861585e+00,5.110600e+00,4.645335e+00,4.795523e+00,4.582830e+00,4.635673e+00,4.785542e+00,5.178188e+00,4.832793e+00,4.827695e+00,4.896117e+00,4.869004e+00,4.742532e+00,4.731469e+00,4.643481e+00,4.739681e+00,4.679891e+00,4.684318e+00,4.716480e+00,4.756791e+00,4.645445e+00,4.952816e+00,4.887019e+00,4.924439e+00,4.691794e+00,4.619819e+00,4.550318e+00,4.777436e+00,4.949609e+00,4.781785e+00,4.906318e+00,4.858167e+00,4.811129e+00,4.810125e+00,4.586264e+00,4.738927e+00,4.555390e+00
4.775019e+00,4.728144e+00,4.683998e+00,4.571434e+00,4.564667e+00,4.536264e+00,4.728957e+00,4.662069e+00,4.716822e+00,4.737037e+00,4.836419e+00,4.846504e+00,4.691261e+00,4.668976e+00,4.762247e+00,4.817680e+00,4.439066e+00,4.686338e+00,4.692038e+00,4.903702e+00,4.580326e+00,4.644226e+00,4.680178e+00,4.638771e+00,4.786079e+00,4.969634e+00,4.749675e+00,4.744438e+00,4.752120e+00,4.818515e+00,4.553699e+00,4.741515e+00,4.670952e+00,4.703652e+00,4.770573e+00,4.631315e+00,4.614961e+00,4.532830e+00,4.757460e+00,4.759902e+00,5.011666e+00,4.437734e+00,4.913653e+00,4.709445e+00,4.719650e+00,4.792471e+00,4.603362e+00,4.458209e+00,4.497084e+00,5.005651e+00,4.290448e+00,4.646391e+00,4.469410e+00,4.867654e+00,4.637403e+00,4.561662e+00,4.717958e+00,4.585288e+00,4.273314e+00,4.923024e+00,4.712976e+00,4.932064e+00,4.513778e+00,4.806081e+00,4.641938e+00,4.685107e+00,4.561099e+00,4.827592e+00,4.990508e+00,4.738703e+00,4.627444e+00,4.794523e+00,4.516363e+00,4.283322e+00,4.679737e+00,4.591923e+00,4.887005e+00,4.673776e+00,5.017023e+00,4.915555e+00,4.876841e+00,4.986745e+00,4.919279e+00,4.799327e+00,4.667890e+00,4.584214e+00,4.708172e+00,4.788766e+00,4.545383e+00,4.834569e+00,4.500877e+00,4.833469e+00,4.565916e+00,4.698469e+00,4.373431e+00,4.645137e+00,4.689791e+00,4.642439e+00,4.621400e+00,4.627502e+00,4.636765e+00,4.493046e+00,4.669929e+00,4.643329e+00,4.884516e+00,4.415489e+00,4.510026e+00,4.641429e+00,4.756293e+00,4.835854e+00,4.763361e+00,4.759275e+00,4.701708e+00,4.532999e+00
4.661335e+00,4.721308e+00,4.673945e+00,4.508192e+00,4.443396e+00,4.627428e+00,4.640983e+00,4.582002e+00,4.522970e+00,4.635089e+00,4.815570e+00,4.763853e+00,4.859126e+00,4.547981e+00,4.696432e+00,4.737036e+00,4.500633e+00,4.441278e+00,4.523988e+00,4.846780e+00,4.727865e+00,4.661565e+00,4.844850e+00,4.424657e+00,4.548931e+00,4.683813e+00,4.685052e+00,4.836790e+00,4.694352e+00,4.773775e+00,4.526062e+00,4.776821e+00,4.835381e+00,4.787106e+00,4.663835e+00,4.760134e+00,4.677268e+00,4.500497e+00,4.495807e+00,4.674934e+00,4.663559e+00,4.605924e+00,4.279022e+00,4.780617e+00,4.856183e+00,4.767913e+00,4.929284e+00,4.978848e+00,4.587217e+00,4.764254e+00,4.772740e+00,4.343078e+00,4.848549e+00,4.610592e+00,4.235074e+00,4.781200e+00,4.167893e+00,4.682143e+00,4.463565e+00,4.365184e+00,4.501602e+00,4.759586e+00,4.715787e+00,4.649824e+00,4.678894e+00,4.855535e+00,3.755560e+00,4.553172e+00,4.669427e+00,4.512355e+00,4.620601e+00,4.434417e+00,4.713675e+00,4.775418e+00,4.625456e+00,4.770469e+00,4.740197e+00,4.607051e+00,3.798467e+00,4.584764e+00,4.675750e+00,4.795411e+00,4.881407e+00,4.610807e+00,4.360469e+00,4.657608e+00,4.963544e+00,4.629635e+00,4.651762e+00,4.705985e+00,4.655546e+00,4.673646e+00,4.765341e+00,4.886876e+00,4.686613e+00,4.744459e+00,4.771945e+00,4.808941e+00,4.694816e+00,4.897668e+00,4.681987e+00,4.395992e+00,4.554415e+00,4.773487e+00,4.799574e+00,4.686591e+00,4.818134e+00,4.618987e+00,4.485007e+00,4.708454e+00,4.389425e+00,4.717476e+00,4.949992e+00,4.929156e+00
4.369063e+00,4.636137e+00,4.723878e+00,4.681449e+00,4.463110e+00,4.660955e+00,4.821707e+00,4.484830e+00,4.807135e+00,4.528478e+00,4.714982e+00,4.603826e+00,4.452286e+00,4.733582e+00,4.518676e+00,4.773171e+00,4.634559e+00,4.606606e+00,4.744974e+00,4.719584e+00,4.707211e+00,4.377280e+00,4.788475e+00,4.514413e+00,4.618792e+00,4.675115e+00,4.643576e+00,4.649633e+00,4.492105e+00,4.676330e+00,4.819306e+00,4.520735e+00,4.628822e+00,4.634107e+00,4.754964e+00,4.534243e+00,4.542137e+00,4.757045e+00,4.359447e+00,4.455270e+00,4.436795e+00,4.602766e+00,4.572625e+00,4.623873e+00,4.608818e+00,4.693280e+00,4.842315e+00,4.832475e+00,4.551785e+00,4.364679e+00,4.455540e+00,4.546440e+00,4.714176e+00,4.673058e+00,4.856334e+00,4.729115e+00,4.787033e+00,4.856561e+00,4.755668e+00,4.585746e+00,4.717780e+00,4.894090e+00,4.521147e+00,4.809803e+00,4.714344e+00,4.595737e+00,4.861737e+00,4.735752e+00,4.918591e+00,4.846232e+00,4.579707e+00,4.624006e+00,4.347330e+00,4.515786e+00,4.680499e+00,4.760176e+00,4.625972e+00,4.859333e+00,4.717864e+00,4.561561e+00,4.771338e+00,4.538473e+00,4.830579e+00,4.490623e+00,4.647909e+00,4.742724e+00,4.418201e+00,4.471722e+00,4.758969e+00,4.821365e+00,4.462780e+00,4.884588e+00,4.648935e+00,4.539935e+00,4.733923e+00,4.626308e+00,4.668897e+00,4.645601e+00,4.755624e+00,4.474750e+00,4.663730e+00,4.597306e+00,4.522358e+00,4.572451e+00,4.524897e+00,4.515231e+00,4.350274e+00,4.658684e+00,4.906463e+00,4.685656e+00,4.506974e+00,4.790758e+00,4.763779e+00,4.765779e+00
4.690580e+00,4.680534e+00,4.630641e+00,4.805537e+00,4.743350e+00,4.520104e+00,4.799242e+00,4.553621e+00,4.646668e+00,4.756394e+00,4.446267e+00,4.734542e+00,4.657133e+00,4.496989e+00,4.574683e+00,4.205171e+00,4.480880e+00,4.629005e+00,4.800099e+00,4.505240e+00,4.716185e+00,4.647488e+00,4.276665e+00,4.568840e+00,4.820955e+00,4.521467e+00,4.572383e+00,4.539836e+00,4.470936e+00,4.702748e+00,4.878794e+00,4.781065e+00,4.480167e+00,4.795483e+00,4.698086e+00,4.602157e+00,5.055472e+00,4.660895e+00,4.450059e+00,4.707316e+00,4.698520e+00,4.564969e+00,4.674063e+00,4.613215e+00,4.588317e+00,4.438981e+00,4.576805e+00,4.680486e+00,4.552658e+00,4.715098e+00,4.586430e+00,4.440806e+00,4.816786e+00,4.546708e+00,4.739433e+00,5.140125e+00,4.743047e+00,4.841777e+00,4.237301e+00,4.541492e+00,4.710618e+00,3.997817e+00,4.658767e+00,4.670400e+00,4.823188e+00,4.714010e+00,4.741880e+00,4.682857e+00,4.823690e+00,4.112223e+00,4.424667e+00,4.649076e+00,4.505806e+00,4.736243e+00,5.052027e+00,4.783998e+00,4.896007e+00,4.781905e+00,4.906246e+00,4.819794e+00,4.680511e+00,4.516338e+00,4.688261e+00,4.536566e+00,4.804770e+00,4.497842e+00,4.531613e+00,4.593685e+00,4.603030e+00,4.985652e+00,4.717085e+00,4.598506e+00,4.569443e+00,4.672181e+00,4.917742e+00,4.176843e+00,4.719456e+00,4.874230e+00,4.654930e+00,4.567723e+00,4.767485e+00,4.321408e+00,4.750630e+00,4.597403e+00,4.593355e+00,4.786826e+00,4.854256e+00,4.741880e+00,4.791837e+00,5.051170e+00,4.576082e+00,4.696878e+00,4.616198e+00,4.573538e+00
4.770395e+00,4.538937e+00,4.789420e+00,4.535356e+00,4.522694e+00,4.655485e+00,4.527466e+00,4.832811e+00,4.560701e+00,4.913544e+00,4.574483e+00,4.799086e+00,4.785908e+00,4.394151e+00,4.492784e+00,4.557280e+00,4.701007e+00,4.707369e+00,4.627731e+00,4.732649e+00,4.404911e+00,4.631793e+00,4.748015e+00,4.606730e+00,4.727563e+00,4.756493e+00,4.824913e+00,4.757699e+00,4.562364e+00,4.858167e+00,4.702534e+00,4.761949e+00,4.666301e+00,4.576944e+00,4.601856e+00,4.590891e+00,4.547174e+00,4.875675e+00,4.840053e+00,4.542588e+00,4.964741e+00,4.596178e+00,4.744742e+00,4.594971e+00,4.755411e+00,4.781325e+00,4.897632e+00,4.538593e+00,4.505653e+00,4.475260e+00,4.638172e+00,4.487658e+00,4.958261e+00,4.547308e+00,4.624505e+00,3.937068e+00,4.466714e+00,4.840982e+00,4.878085e+00,5.045432e+00,4.615387e+00,4.462401e+00,4.685268e+00,4.634324e+00,4.723768e+00,4.443529e+00,4.876929e+00,4.765059e+00,4.510609e+00,3.461931e+00,4.400445e+00,4.894563e+00,4.718251e+00,4.656547e+00,4.783229e+00,4.174309e+00,4.668457e+00,4.736435e+00,4.752069e+00,4.771794e+00,4.858415e+00,4.814146e+00,4.611017e+00,4.447671e+00,4.537073e+00,4.711721e+00,4.941195e+00,4.607529e+00,4.721271e+00,4.708535e+00,4.742106e+00,4.819696e+00,4.622217e+00,4.400075e+00,4.537676e+00,4.617131e+00,4.813694e+00,4.594860e+00,4.757367e+00,4.601040e+00,4.725636e+00,4.332063e+00,4.590987e+00,4.452620e+00,4.893168e+00,4.601722e+00,4.474504e+00,4.737899e+00,4.494597e+00,4.547466e+00,4.623213e+00,4.962290e+00,4.642033e+00,4.714988e+00
