4.738872e+00,4.351873e+00,4.812141e+00,4.852415e+00,4.917804e+00,4.694418e+00,4.986147e+00,4.969046e+00,4.591599e+00,4.894118e+00,4.771332e+00,4.990650e+00,4.741445e+00,4.845767e+00,4.541882e+00,4.926847e+00,4.714031e+00,4.805232e+00,4.741901e+00,4.685144e+00,4.782260e+00,4.901188e+00,4.791828e+00,4.754566e+00,4.991276e+00,4.951847e+00,4.781066e+00,4.766585e+00,4.578145e+00,4.661452e+00,4.920205e+00,4.657150e+00,4.632539e+00,4.712148e+00,4.431281e+00,4.600491e+00,4.945330e+00,4.813747e+00,4.693630e+00,4.538858e+00,4.715896e+00,4.757637e+00,4.098351e+00,4.758358e+00,4.730198e+00,4.326750e+00,4.453253e+00,4.579044e+00,4.774381e+00,4.791948e+00,4.428770e+00,4.784642e+00,4.805135e+00,4.489196e+00,4.727286e+00,4.590664e+00,4.468857e+00,4.240340e+00,4.948887e+00,4.933259e+00,4.952149e+00,4.580317e+00,4.842343e+00,4.852733e+00,4.851658e+00,4.822694e+00,4.590371e+00,4.611046e+00,4.927525e+00,4.691641e+00,4.606780e+00,4.927140e+00,4.227560e+00,4.720655e+00,4.783071e+00,4.345681e+00,4.738434e+00,4.958725e+00,4.962166e+00,4.585748e+00,4.887006e+00,4.690390e+00,4.884704e+00,4.668334e+00,4.349182e+00,3.991684e+00,4.657278e+00,4.805841e+00,4.348756e+00,4.779855e+00,4.889763e+00,4.708318e+00,4.716568e+00,4.979459e+00,4.424098e+00,4.784743e+00,4.945728e+00,4.871002e+00,4.628889e+00,4.511327e+00,4.764418e+00,5.122163e+00,4.961262e+00,4.777108e+00,4.619438e+00,4.475383e+00,4.920107e+00,4.790550e+00
4.732271e+00,4.505380e+00,4.771005e+00,4.649580e+00,4.762510e+00,4.802240e+00,4.658980e+00,4.710944e+00,4.866042e+00,4.503752e+00,4.831561e+00,4.790512e+00,4.617078e+00,4.773158e+00,4.946286e+00,5.006307e+00,4.585938e+00,4.725415e+00,4.579788e+00,4.891122e+00,4.632632e+00,4.691424e+00,4.798529e+00,4.590001e+00,4.524206e+00,4.831887e+00,4.775780e+00,4.828660e+00,4.802494e+00,4.395507e+00,4.648475e+00,4.895989e+00,4.396449e+00,4.915225e+00,4.653015e+00,4.886067e+00,4.535297e+00,4.699749e+00,4.713315e+00,5.021494e+00,4.655823e+00,4.876243e+00,4.603217e+00,4.834185e+00,4.635045e+00,4.433865e+00,4.649665e+00,5.000677e+00,4.909151e+00,4.777255e+00,3.549051e+00,4.837208e+00,4.703880e+00,4.648432e+00,4.781029e+00,4.604945e+00,4.805511e+00,4.735028e+00,4.615776e+00,4.851027e+00,4.275990e+00,4.960096e+00,4.661300e+00,4.637804e+00,4.806713e+00,4.467553e+00,4.929769e+00,4.638808e+00,4.641828e+00,4.820491e+00,4.743693e+00,4.708605e+00,4.840320e+00,4.886049e+00,4.895726e+00,4.278484e+00,4.895300e+00,4.605282e+00,4.859285e+00,4.511937e+00,4.682019e+00,4.859672e+00,4.876458e+00,4.800440e+00,4.956407e+00,4.842664e+00,4.442471e+00,4.942710e+00,4.698240e+00,4.939717e+00,4.648005e+00,4.898813e+00,4.483767e+00,4.844913e+00,4.776813e+00,4.878741e+00,4.967080e+00,4.333732e+00,4.978439e+00,4.569365e+00,4.795859e+00,4.795885e+00,4.799484e+00,4.762876e+00,4.681753e+00,4.392659e+00,4.777655e+00,5.013977e+00
4.773337e+00,4.752780e+00,4.895904e+00,4.804286e+00,4.692231e+00,4.752024e+00,4.510150e+00,4.594859e+00,4.879566e+00,4.904494e+00,4.745248e+00,4.543745e+00,4.987186e+00,4.416506e+00,4.756258e+00,4.713073e+00,4.624177e+00,4.810402e+00,4.778895e+00,4.709310e+00,4.421823e+00,4.922074e+00,4.824653e+00,4.486364e+00,4.876146e+00,4.735458e+00,4.929176e+00,4.829386e+00,4.349700e+00,4.825272e+00,4.685809e+00,4.791636e+00,4.657260e+00,4.825841e+00,4.655852e+00,4.894652e+00,4.748073e+00,4.127666e+00,4.910270e+00,4.552481e+00,4.840484e+00,4.855095e+00,4.819979e+00,4.823294e+00,4.589431e+00,4.852618e+00,4.722951e+00,4.589712e+00,4.345478e+00,4.686369e+00,4.956515e+00,4.614328e+00,4.795730e+00,4.636855e+00,4.820758e+00,4.079521e+00,4.960101e+00,4.394435e+00,4.615336e+00,4.776369e+00,4.900495e+00,4.749794e+00,4.647500e+00,4.789393e+00,4.946311e+00,4.838341e+00,4.803651e+00,4.851676e+00,4.210291e+00,5.099730e+00,4.704666e+00,4.923858e+00,4.983646e+00,4.744787e+00,4.783654e+00,4.866363e+00,4.699374e+00,4.780089e+00,4.566827e+00,4.566388e+00,4.465897e+00,4.076115e+00,5.017913e+00,4.671225e+00,4.512414e+00,4.821094e+00,4.955840e+00,4.863477e+00,4.642000e+00,4.925620e+00,4.620057e+00,4.752138e+00,4.755050e+00,4.711136e+00,4.725487e+00,4.883106e+00,4.290973e+00,4.538030e+00,4.986583e+00,4.734554e+00,4.615329e+00,4.846611e+00,4.827200e+00,4.922197e+00,4.801121e+00,4.846785e+00,4.546337e+00,4.843841e+00
4.934604e+00,4.730906e+00,4.602972e+00,4.916147e+00,4.566083e+00,4.599225e+00,4.609805e+00,4.754529e+00,4.648038e+00,4.447633e+00,4.877242e+00,4.689154e+00,4.738591e+00,4.812983e+00,4.394840e+00,4.744454e+00,4.954587e+00,4.742423e+00,4.469395e+00,4.465367e+00,4.671934e+00,4.825628e+00,4.501033e+00,4.854519e+00,4.766197e+00,4.803331e+00,4.815290e+00,4.797014e+00,4.502512e+00,4.695310e+00,4.811788e+00,4.718670e+00,4.886822e+00,4.925108e+00,4.593213e+00,4.488647e+00,4.857119e+00,4.655902e+00,4.857714e+00,4.962234e+00,4.675551e+00,4.892965e+00,4.863683e+00,4.656591e+00,4.774688e+00,4.338659e+00,4.830166e+00,4.716144e+00,4.329545e+00,4.729492e+00,4.675250e+00,4.608004e+00,4.728745e+00,4.795203e+00,4.858941e+00,4.372989e+00,4.966404e+00,4.602106e+00,4.688844e+00,4.469387e+00,4.582809e+00,4.730469e+00,4.833431e+00,4.485168e+00,4.315487e+00,4.838608e+00,4.687952e+00,4.462003e+00,4.852643e+00,4.508129e+00,4.719661e+00,4.345735e+00,4.766844e+00,4.851967e+00,4.624438e+00,4.979960e+00,4.767285e+00,4.605695e+00,4.926779e+00,4.945699e+00,4.917842e+00,4.690405e+00,4.582963e+00,4.721269e+00,4.837655e+00,4.902397e+00,4.702185e+00,4.732589e+00,4.833176e+00,4.952151e+00,4.775347e+00,4.914475e+00,4.462027e+00,4.579002e+00,5.013670e+00,4.849689e+00,4.780929e+00,4.542880e+00,4.686314e+00,4.792008e+00,4.696366e+00,4.635153e+00,4.853673e+00,4.996133e+00,4.591480e+00,4.811123e+00,4.883190e+00,4.969270e+00
4.390670e+00,4.864509e+00,4.925501e+00,4.636958e+00,4.674520e+00,4.963868e+00,5.038846e+00,4.976999e+00,4.926370e+00,3.935755e+00,4.931275e+00,4.752287e+00,4.954097e+00,4.955342e+00,4.638950e+00,4.577495e+00,4.744587e+00,4.332577e+00,4.929680e+00,4.948648e+00,4.747481e+00,4.846096e+00,4.585936e+00,4.719392e+00,4.607294e+00,4.824391e+00,4.633425e+00,4.855374e+00,4.649404e+00,4.867814e+00,4.922450e+00,4.735828e+00,4.545001e+00,4.746232e+00,4.669400e+00,4.872398e+00,4.892551e+00,4.709489e+00,4.913301e+00,4.762354e+00,4.925783e+00,4.686715e+00,4.904883e+00,4.469919e+00,4.491998e+00,4.602783e+00,4.957998e+00,4.857136e+00,4.655444e+00,4.607850e+00,4.833190e+00,4.795021e+00,5.006170e+00,4.719709e+00,4.519230e+00,4.834858e+00,4.786717e+00,4.916936e+00,4.788979e+00,4.890797e+00,4.747985e+00,4.640821e+00,4.720986e+00,4.490181e+00,4.943816e+00,4.523336e+00,4.777195e+00,4.484798e+00,4.913212e+00,4.880017e+00,4.871659e+00,4.808597e+00,4.854612e+00,4.979922e+00,4.845227e+00,4.985487e+00,4.802631e+00,4.812984e+00,4.810257e+00,4.701552e+00,4.625788e+00,4.954821e+00,4.984532e+00,4.801197e+00,4.793884e+00,4.973413e+00,4.953607e+00,4.768384e+00,4.480803e+00,4.799304e+00,4.710574e+00,4.738280e+00,4.626215e+00,4.383791e+00,4.465266e+00,4.721023e+00,4.608572e+00,4.888106e+00,4.767458e+00,4.882765e+00,4.735602e+00,4.644285e+00,4.742444e+00,4.753823e+00,4.828508e+00,4.731320e+00,4.835224e+00,4.799848e+00
4.631068e+00,4.921177e+00,4.916504e+00,4.881260e+00,4.698986e+00,4.742748e+00,4.789522e+00,4.761310e+00,4.737019e+00,4.534839e+00,4.778510e+00,4.837368e+00,4.732347e+00,4.904871e+00,4.660415e+00,4.281854e+00,4.924549e+00,4.804139e+00,4.261645e+00,4.707342e+00,4.955602e+00,4.819574e+00,4.601425e+00,5.049908e+00,4.888132e+00,4.923659e+00,4.511099e+00,4.878061e+00,4.779905e+00,4.617188e+00,4.826012e+00,4.726416e+00,4.925627e+00,4.656799e+00,4.857998e+00,4.872391e+00,4.828793e+00,4.841441e+00,4.564568e+00,4.611455e+00,4.982731e+00,4.981293e+00,4.978600e+00,4.480026e+00,4.764089e+00,4.851393e+00,3.880028e+00,4.821855e+00,5.011478e+00,4.852003e+00,4.353550e+00,4.840438e+00,4.503715e+00,4.724936e+00,4.869052e+00,4.653420e+00,4.646001e+00,4.859026e+00,4.731824e+00,4.176255e+00,4.729391e+00,4.803695e+00,4.856932e+00,4.909447e+00,4.966069e+00,3.923586e+00,4.598825e+00,4.806189e+00,4.566970e+00,4.728457e+00,4.902396e+00,4.753259e+00,4.915471e+00,4.906803e+00,4.663859e+00,4.584243e+00,4.897067e+00,4.691510e+00,4.651927e+00,4.964342e+00,4.761059e+00,4.604992e+00,4.747188e+00,4.525551e+00,4.557796e+00,4.934962e+00,4.617279e+00,4.885910e+00,4.842170e+00,4.967142e+00,4.961273e+00,4.789876e+00,4.807039e+00,4.722865e+00,4.780612e+00,4.716008e+00,4.395517e+00,4.736603e+00,4.266019e+00,4.912525e+00,4.690721e+00,4.699729e+00,4.836742e+00,4.919752e+00,4.668867e+00,4.946470e+00,4.941016e+00,4.937524e+00
4.468214e+00,4.796166e+00,4.720782e+00,4.770314e+00,4.454591e+00,4.867384e+00,4.437314e+00,4.970234e+00,4.777539e+00,4.790958e+00,4.863369e+00,4.586505e+00,4.638406e+00,5.018724e+00,4.333643e+00,4.935541e+00,4.894501e+00,4.647918e+00,4.696446e+00,4.655117e+00,5.032737e+00,4.674204e+00,4.607212e+00,4.871739e+00,4.574075e+00,4.898118e+00,4.760473e+00,4.505674e+00,4.720045e+00,4.796494e+00,4.839618e+00,4.505757e+00,4.509681e+00,4.755383e+00,4.842606e+00,4.788965e+00,4.419339e+00,4.890655e+00,4.967642e+00,4.670711e+00,4.805778e+00,4.216684e+00,4.977244e+00,4.684106e+00,4.497251e+00,4.643031e+00,4.735500e+00,3.842361e+00,4.504919e+00,4.150307e+00,4.772149e+00,4.205628e+00,4.337572e+00,4.331449e+00,3.484097e+00,4.625277e+00,4.426797e+00,2.562839e+00,4.330462e+00,4.730142e+00,4.697105e+00,4.519231e+00,4.724631e+00,4.753006e+00,4.860747e+00,4.698021e+00,4.741117e+00,4.562227e+00,4.708578e+00,4.742433e+00,4.469466e+00,4.629444e+00,4.946599e+00,4.702741e+00,4.711640e+00,4.269442e+00,4.704700e+00,4.593830e+00,4.875753e+00,4.676333e+00,4.899064e+00,4.981117e+00,4.792385e+00,4.669320e+00,4.788515e+00,4.950559e+00,4.744856e+00,5.064044e+00,5.031954e+00,4.436921e+00,5.019987e+00,4.897163e+00,4.481963e+00,4.756132e+00,4.775625e+00,4.683734e+00,4.606338e+00,4.606918e+00,4.857909e+00,4.646045e+00,4.876444e+00,4.770138e+00,4.838754e+00,4.876573e+00,4.976724e+00,4.527313e+00,4.850977e+00,4.559370e+00
4.683749e+00,4.628091e+00,4.839185e+00,4.767605e+00,4.410503e+00,4.550459e+00,4.874021e+00,4.429297e+00,4.607415e+00,4.452184e+00,4.964647e+00,4.830942e+00,4.898345e+00,4.650677e+00,4.891491e+00,4.668280e+00,4.554690e+00,4.318313e+00,4.898933e+00,4.683173e+00,4.554082e+00,4.778811e+00,4.632914e+00,4.736053e+00,4.268723e+00,4.853594e+00,4.709107e+00,4.840532e+00,4.869599e+00,4.279095e+00,4.722821e+00,4.934616e+00,4.751946e+00,4.822200e+00,4.675082e+00,4.676570e+00,4.604418e+00,4.678617e+00,4.337306e+00,4.773088e+00,4.704434e+00,4.153880e+00,4.590461e+00,4.205432e+00,4.649544e+00,4.926618e+00,4.756894e+00,4.719114e+00,4.501126e+00,4.760552e+00,4.850509e+00,4.754448e+00,4.853891e+00,4.517643e+00,4.594179e+00,4.769800e+00,4.812476e+00,4.954093e+00,4.890503e+00,4.877820e+00,3.126970e+00,3.714372e+00,3.041603e+00,4.057955e+00,4.103982e+00,4.519814e+00,4.419083e+00,4.837101e+00,4.865459e+00,4.832574e+00,4.890632e+00,4.820892e+00,4.620112e+00,4.914009e+00,5.084047e+00,4.809075e+00,4.643914e+00,4.888772e+00,4.741916e+00,4.534984e+00,4.837726e+00,4.812957e+00,4.902174e+00,4.889763e+00,4.682656e+00,4.846443e+00,4.806908e+00,5.022546e+00,4.889125e+00,4.785179e+00,4.699742e+00,5.020566e+00,4.946410e+00,4.894369e+00,4.575954e+00,4.861263e+00,4.852901e+00,4.571377e+00,4.568495e+00,4.792540e+00,4.932188e+00,4.692660e+00,4.749215e+00,4.942979e+00,4.896543e+00,4.803836e+00,4.594069e+00,4.888859e+00
4.934882e+00,4.812242e+00,4.710127e+00,4.724884e+00,4.664582e+00,4.776095e+00,4.998916e+00,4.900200e+00,4.948737e+00,4.722976e+00,4.868656e+00,4.832114e+00,4.922367e+00,4.763348e+00,4.513579e+00,4.765597e+00,4.494024e+00,4.846368e+00,4.965917e+00,4.952828e+00,4.766968e+00,4.724655e+00,4.251129e+00,4.780009e+00,4.780302e+00,4.547414e+00,4.998107e+00,4.609718e+00,4.803707e+00,4.699913e+00,4.715048e+00,4.972111e+00,4.319689e+00,4.913406e+00,4.512958e+00,4.665580e+00,4.811917e+00,4.806432e+00,4.027790e+00,4.378621e+00,4.638952e+00,4.582173e+00,4.832960e+00,4.954009e+00,4.809675e+00,4.765749e+00,4.894715e+00,4.870649e+00,4.857384e+00,4.654357e+00,4.776577e+00,4.582708e+00,4.716360e+00,4.495077e+00,4.661046e+00,4.691180e+00,4.877231e+00,4.772761e+00,4.880649e+00,4.726172e+00,4.720529e+00,4.815740e+00,4.860541e+00,4.752062e+00,4.604285e+00,4.125970e+00,2.702857e+00,3.984099e+00,4.200486e+00,4.325041e+00,4.877822e+00,4.769437e+00,4.747099e+00,4.851917e+00,4.587079e+00,4.974915e+00,4.731051e+00,4.610114e+00,4.644376e+00,4.605913e+00,4.858937e+00,4.913685e+00,4.411081e+00,4.881889e+00,4.881182e+00,4.934590e+00,4.679988e+00,4.841424e+00,4.858421e+00,4.735272e+00,4.442123e+00,4.905496e+00,4.671125e+00,4.683177e+00,4.782807e+00,4.738813e+00,4.635460e+00,4.825476e+00,4.680817e+00,5.071527e+00,4.871349e+00,4.534111e+00,4.734062e+00,4.847364e+00,4.699296e+00,4.663137e+00,4.884185e+00,4.921203e+00
4.401099e+00,4.672212e+00,4.840014e+00,4.927582e+00,4.764372e+00,4.887032e+00,4.543673e+00,5.074744e+00,4.877392e+00,4.844024e+00,5.098008e+00,4.870057e+00,4.878978e+00,4.804251e+00,4.506857e+00,5.008335e+00,4.677599e+00,4.841495e+00,4.862774e+00,4.539543e+00,4.664631e+00,4.582094e+00,4.706144e+00,4.721954e+00,4.753543e+00,4.969946e+00,4.431987e+00,5.026461e+00,4.408540e+00,4.998135e+00,4.888383e+00,4.811231e+00,4.697843e+00,4.529099e+00,4.788657e+00,4.571244e+00,4.639613e+00,4.577076e+00,4.941124e+00,4.443001e+00,4.783633e+00,4.892376e+00,4.679086e+00,4.779289e+00,4.687284e+00,4.779469e+00,4.827967e+00,4.420570e+00,3.874406e+00,4.718101e+00,4.556148e+00,4.024609e+00,4.577767e+00,4.201538e+00,4.744200e+00,4.511222e+00,4.329806e+00,4.672976e+00,3.484711e+00,4.736512e+00,4.851370e+00,4.889828e+00,4.771529e+00,4.813749e+00,4.891609e+00,4.654380e+00,4.796765e+00,4.841146e+00,3.923062e+00,2.542960e+00,4.500750e+00,4.665005e+00,4.619340e+00,4.252067e+00,4.965526e+00,4.712326e+00,4.768184e+00,4.844440e+00,4.590634e+00,4.759314e+00,4.604348e+00,4.817386e+00,4.906545e+00,4.984319e+00,4.820093e+00,4.725455e+00,4.652732e+00,4.559839e+00,4.871244e+00,4.699125e+00,4.938609e+00,4.558460e+00,4.852141e+00,4.884347e+00,4.785861e+00,4.596335e+00,4.919909e+00,4.551378e+00,4.639138e+00,4.890491e+00,4.511779e+00,4.507388e+00,4.836782e+00,4.910349e+00,4.665699e+00,4.928742e+00,4.753351e+00,4.686985e+00
4.807861e+00,4.841063e+00,4.722781e+00,4.873615e+00,4.843526e+00,4.768427e+00,4.662121e+00,4.706165e+00,5.040663e+00,4.563435e+00,4.873884e+00,4.788255e+00,4.707095e+00,4.740929e+00,4.939284e+00,4.455849e+00,4.720821e+00,4.791645e+00,4.667519e+00,4.775672e+00,4.715170e+00,4.733239e+00,4.598975e+00,4.949786e+00,4.802698e+00,4.952803e+00,4.956229e+00,4.719055e+00,4.640978e+00,4.496062e+00,4.853833e+00,4.808298e+00,4.894170e+00,4.576372e+00,4.805211e+00,4.609254e+00,4.804469e+00,4.828391e+00,4.912909e+00,4.834782e+00,4.893428e+00,4.162872e+00,4.565672e+00,4.490679e+00,4.611806e+00,4.094850e+00,2.766578e+00,3.997771e+00,3.568942e+00,4.224786e+00,3.849957e+00,4.819651e+00,3.770493e+00,3.079586e+00,4.493006e+00,4.404282e+00,4.744059e+00,4.489677e+00,4.536481e+00,4.630540e+00,4.597474e+00,4.717206e+00,3.928355e+00,4.910728e+00,4.155354e+00,4.868649e+00,4.677758e+00,4.817235e+00,4.417546e+00,5.007589e+00,4.699541e+00,4.725919e+00,3.721804e+00,4.117782e+00,4.847895e+00,4.824961e+00,4.885060e+00,4.569934e+00,4.999837e+00,4.800566e+00,4.773813e+00,4.671790e+00,4.729225e+00,4.859957e+00,4.787977e+00,4.734988e+00,4.691150e+00,4.531923e+00,4.691106e+00,4.791955e+00,4.942763e+00,4.681999e+00,4.821267e+00,4.587945e+00,4.853960e+00,4.401987e+00,4.732254e+00,4.911261e+00,4.480193e+00,4.723645e+00,4.392003e+00,4.809588e+00,4.563196e+00,4.576048e+00,4.710891e+00,4.877934e+00,4.985784e+00,4.279303e+00
